Time Steps,Burst Size, Burst duration in dt,Burst inactivation in dt,Count A in gene,Count M in genge,Count total M 
7301, 5, 1,17, 7, 0, 95 
7401, 5, 1,17, 7, 0, 90 
7501, 5, 1,17, 7, 0, 88 
7601, 5, 1,17, 7, 0, 92 
7701, 5, 1,17, 6, 0, 95 
7801, 5, 1,17, 7, 0, 97 
7901, 5, 1,17, 7, 0, 103 
8001, 5, 1,17, 7, 0, 64 
8101, 5, 1,17, 6, 0, 77 
8201, 5, 1,17, 7, 0, 94 
8301, 5, 1,17, 7, 0, 104 
8401, 5, 1,17, 7, 0, 103 
8501, 5, 1,17, 7, 0, 102 
8601, 5, 1,17, 7, 0, 100 
8701, 5, 1,17, 6, 1, 100 
8801, 5, 1,17, 7, 0, 107 
8901, 5, 1,17, 7, 0, 107 
9001, 5, 1,17, 7, 0, 104 
9101, 5, 1,17, 7, 0, 109 
9201, 5, 1,17, 7, 0, 104 
9301, 5, 1,17, 6, 0, 105 
9401, 5, 1,17, 6, 0, 116 
9501, 5, 1,17, 7, 0, 122 
9601, 5, 1,17, 7, 0, 128 
9701, 5, 1,17, 6, 0, 133 
9801, 5, 1,17, 7, 0, 133 
9901, 5, 1,17, 5, 0, 60 
10001, 5, 1,17, 7, 0, 79 
10101, 5, 1,17, 7, 0, 104 
10201, 5, 1,17, 6, 0, 106 
10301, 5, 1,17, 6, 0, 106 
10401, 5, 1,17, 7, 0, 111 
10501, 5, 1,17, 7, 0, 115 
10601, 5, 1,17, 7, 0, 119 
10701, 5, 1,17, 7, 0, 116 
10801, 5, 1,17, 7, 0, 120 
10901, 5, 1,17, 7, 0, 120 
11001, 5, 1,17, 7, 0, 110 
11101, 5, 1,17, 7, 0, 112 
11201, 5, 1,17, 7, 0, 118 
11301, 5, 1,17, 7, 0, 109 
11401, 5, 1,17, 7, 0, 111 
11501, 5, 1,17, 6, 0, 111 
11601, 5, 1,17, 6, 0, 114 
11701, 5, 1,17, 7, 0, 104 
11801, 5, 1,17, 7, 0, 110 
11901, 5, 1,17, 7, 0, 59 
12001, 5, 1,17, 7, 0, 65 
12101, 5, 1,17, 5, 0, 67 
12201, 5, 1,17, 6, 0, 73 
12301, 5, 1,17, 7, 0, 78 
12401, 5, 1,17, 7, 0, 78 
12501, 5, 1,17, 7, 0, 79 
12601, 5, 1,17, 6, 0, 76 
12701, 5, 1,17, 7, 0, 85 
12801, 5, 1,17, 6, 0, 82 
12901, 5, 1,17, 7, 0, 81 
13001, 5, 1,17, 7, 0, 78 
13101, 5, 1,17, 6, 0, 83 
13201, 5, 1,17, 7, 0, 86 
13301, 5, 1,17, 7, 0, 91 
13401, 5, 1,17, 7, 0, 84 
13501, 5, 1,17, 7, 0, 81 
13601, 5, 1,17, 7, 0, 90 
13701, 5, 1,17, 7, 0, 98 
13801, 5, 1,17, 7, 0, 102 
13901, 5, 1,17, 6, 0, 52 
14001, 5, 1,17, 6, 0, 57 
14101, 5, 1,17, 7, 0, 66 
14201, 5, 1,17, 7, 0, 72 
14301, 5, 1,17, 6, 0, 77 
14401, 5, 1,17, 6, 0, 76 
14501, 5, 1,17, 7, 0, 81 
14601, 5, 1,17, 7, 0, 87 
14701, 5, 1,17, 7, 0, 89 
14801, 5, 1,17, 7, 0, 90 
14901, 5, 1,17, 7, 0, 89 
15001, 5, 1,17, 7, 0, 95 
15101, 5, 1,17, 7, 0, 98 
15201, 5, 1,17, 7, 0, 104 
15301, 5, 1,17, 7, 0, 102 
15401, 5, 1,17, 6, 0, 109 
15501, 5, 1,17, 7, 0, 111 
15601, 5, 1,17, 7, 0, 111 
15701, 5, 1,17, 7, 0, 110 
15801, 5, 1,17, 7, 0, 119 
15901, 5, 1,17, 7, 0, 62 
16001, 5, 1,17, 7, 0, 77 
16101, 5, 1,17, 7, 0, 79 
16201, 5, 1,17, 7, 0, 91 
16301, 5, 1,17, 6, 0, 95 
16401, 5, 1,17, 7, 0, 96 
16501, 5, 1,17, 7, 0, 95 
16601, 5, 1,17, 7, 0, 94 
16701, 5, 1,17, 7, 0, 99 
16801, 5, 1,17, 7, 0, 109 
16901, 5, 1,17, 7, 0, 103 
17001, 5, 1,17, 6, 0, 104 
17101, 5, 1,17, 7, 0, 102 
17201, 5, 1,17, 7, 0, 107 
17301, 5, 1,17, 7, 0, 111 
17401, 5, 1,17, 6, 0, 113 
17501, 5, 1,17, 7, 0, 113 
17601, 5, 1,17, 7, 0, 107 
17701, 5, 1,17, 7, 0, 109 
17801, 5, 1,17, 7, 0, 113 
17901, 5, 1,17, 7, 0, 67 
18001, 5, 1,17, 7, 0, 69 
18101, 5, 1,17, 7, 0, 80 
18201, 5, 1,17, 7, 0, 84 
18301, 5, 1,17, 7, 0, 90 
18401, 5, 1,17, 7, 0, 93 
18501, 5, 1,17, 7, 0, 100 
18601, 5, 1,17, 7, 0, 98 
18701, 5, 1,17, 7, 0, 91 
18801, 5, 1,17, 7, 0, 90 
18901, 5, 1,17, 7, 0, 87 
19001, 5, 1,17, 7, 0, 90 
19101, 5, 1,17, 7, 0, 101 
19201, 5, 1,17, 7, 0, 109 
19301, 5, 1,17, 7, 0, 111 
19401, 5, 1,17, 7, 0, 114 
19501, 5, 1,17, 7, 0, 111 
19601, 5, 1,17, 7, 0, 115 
19701, 5, 1,17, 7, 0, 111 
19801, 5, 1,17, 5, 0, 58 
19901, 5, 1,17, 7, 0, 77 
20001, 5, 1,17, 7, 0, 86 
20101, 5, 1,17, 7, 0, 100 
20201, 5, 1,17, 7, 0, 113 
20301, 5, 1,17, 7, 0, 112 
20401, 5, 1,17, 7, 0, 109 
20501, 5, 1,17, 6, 0, 112 
20601, 5, 1,17, 7, 0, 121 
20701, 5, 1,17, 7, 0, 119 
20801, 5, 1,17, 6, 1, 121 
20901, 5, 1,17, 7, 0, 120 
21001, 5, 1,17, 7, 0, 121 
21101, 5, 1,17, 6, 0, 130 
21201, 5, 1,17, 6, 0, 126 
21301, 5, 1,17, 6, 0, 127 
21401, 5, 1,17, 7, 0, 124 
21501, 5, 1,17, 7, 0, 120 
21601, 5, 1,17, 7, 0, 121 
21701, 5, 1,17, 7, 0, 125 
21801, 5, 1,17, 7, 0, 66 
21901, 5, 1,17, 7, 0, 78 
22001, 5, 1,17, 7, 0, 88 
22101, 5, 1,17, 7, 0, 95 
22201, 5, 1,17, 7, 0, 102 
22301, 5, 1,17, 7, 0, 102 
22401, 5, 1,17, 7, 0, 115 
22501, 5, 1,17, 7, 0, 119 
22601, 5, 1,17, 7, 0, 130 
22701, 5, 1,17, 7, 0, 137 
22801, 5, 1,17, 7, 0, 142 
22901, 5, 1,17, 7, 0, 142 
23001, 5, 1,17, 7, 0, 143 
23101, 5, 1,17, 7, 0, 141 
23201, 5, 1,17, 6, 1, 138 
23301, 5, 1,17, 6, 0, 143 
23401, 5, 1,17, 7, 0, 136 
23501, 5, 1,17, 7, 0, 130 
23601, 5, 1,17, 7, 0, 129 
23701, 5, 1,17, 7, 0, 129 
23801, 5, 1,17, 6, 0, 76 
23901, 5, 1,17, 6, 0, 99 
24001, 5, 1,17, 7, 0, 107 
24101, 5, 1,17, 7, 0, 122 
24201, 5, 1,17, 7, 0, 115 
24301, 5, 1,17, 7, 0, 116 
24401, 5, 1,17, 7, 0, 124 
24501, 5, 1,17, 7, 0, 121 
24601, 5, 1,17, 7, 0, 117 
24701, 5, 1,17, 7, 0, 123 
24801, 5, 1,17, 7, 0, 126 
24901, 5, 1,17, 7, 0, 130 
25001, 5, 1,17, 7, 0, 138 
25101, 5, 1,17, 6, 0, 132 
25201, 5, 1,17, 6, 0, 131 
25301, 5, 1,17, 7, 0, 133 
25401, 5, 1,17, 6, 0, 142 
25501, 5, 1,17, 6, 0, 142 
25601, 5, 1,17, 7, 0, 134 
25701, 5, 1,17, 7, 0, 139 
25801, 5, 1,17, 7, 0, 83 
25901, 5, 1,17, 7, 0, 89 
26001, 5, 1,17, 7, 0, 106 
26101, 5, 1,17, 7, 0, 118 
26201, 5, 1,17, 7, 0, 118 
26301, 5, 1,17, 7, 0, 125 
26401, 5, 1,17, 7, 0, 129 
26501, 5, 1,17, 7, 0, 127 
26601, 5, 1,17, 7, 0, 127 
26701, 5, 1,17, 6, 1, 128 
26801, 5, 1,17, 7, 0, 115 
26901, 5, 1,17, 7, 0, 118 
27001, 5, 1,17, 6, 0, 120 
27101, 5, 1,17, 7, 0, 118 
27201, 5, 1,17, 7, 0, 118 
27301, 5, 1,17, 7, 0, 125 
27401, 5, 1,17, 7, 0, 126 
27501, 5, 1,17, 6, 0, 124 
27601, 5, 1,17, 7, 0, 132 
27701, 5, 1,17, 7, 0, 127 
27801, 5, 1,17, 7, 0, 69 
27901, 5, 1,17, 7, 0, 74 
28001, 5, 1,17, 7, 0, 81 
28101, 5, 1,17, 7, 0, 93 
28201, 5, 1,17, 7, 0, 103 
28301, 5, 1,17, 7, 0, 110 
28401, 5, 1,17, 7, 0, 117 
28501, 5, 1,17, 7, 0, 120 
28601, 5, 1,17, 7, 0, 116 
28701, 5, 1,17, 7, 0, 114 
28801, 5, 1,17, 6, 0, 114 
28901, 5, 1,17, 7, 0, 106 
29001, 5, 1,17, 7, 0, 118 
29101, 5, 1,17, 7, 0, 123 
29201, 5, 1,17, 7, 0, 120 
29301, 5, 1,17, 6, 0, 123 
29401, 5, 1,17, 7, 0, 118 
29501, 5, 1,17, 7, 0, 120 
29601, 5, 1,17, 7, 0, 120 
29701, 5, 1,17, 4, 0, 61 
29801, 5, 1,17, 7, 0, 75 
29901, 5, 1,17, 7, 0, 82 
1, 6, 1,17, 7, 0, 30 
101, 6, 1,17, 7, 0, 39 
201, 6, 1,17, 7, 0, 49 
301, 6, 1,17, 7, 0, 49 
401, 6, 1,17, 7, 0, 52 
501, 6, 1,17, 7, 0, 49 
601, 6, 1,17, 7, 0, 56 
701, 6, 1,17, 7, 0, 56 
801, 6, 1,17, 7, 0, 59 
901, 6, 1,17, 7, 0, 51 
1001, 6, 1,17, 7, 0, 51 
1101, 6, 1,17, 7, 0, 49 
1201, 6, 1,17, 7, 0, 50 
1301, 6, 1,17, 7, 0, 54 
1401, 6, 1,17, 7, 0, 69 
1501, 6, 1,17, 7, 0, 72 
1601, 6, 1,17, 7, 0, 74 
1701, 6, 1,17, 7, 0, 74 
1801, 6, 1,17, 7, 0, 82 
1901, 6, 1,17, 6, 0, 83 
2001, 6, 1,17, 7, 0, 49 
2101, 6, 1,17, 7, 0, 68 
2201, 6, 1,17, 7, 0, 83 
2301, 6, 1,17, 7, 0, 88 
2401, 6, 1,17, 7, 0, 88 
2501, 6, 1,17, 7, 0, 83 
2601, 6, 1,17, 7, 0, 97 
2701, 6, 1,17, 7, 0, 97 
2801, 6, 1,17, 7, 0, 108 
2901, 6, 1,17, 6, 0, 112 
3001, 6, 1,17, 7, 0, 116 
3101, 6, 1,17, 6, 0, 108 
3201, 6, 1,17, 7, 0, 105 
3301, 6, 1,17, 7, 0, 107 
3401, 6, 1,17, 7, 0, 109 
3501, 6, 1,17, 7, 0, 108 
3601, 6, 1,17, 7, 0, 107 
3701, 6, 1,17, 7, 0, 109 
3801, 6, 1,17, 7, 0, 116 
3901, 6, 1,17, 7, 0, 115 
4001, 6, 1,17, 7, 0, 67 
4101, 6, 1,17, 7, 0, 78 
4201, 6, 1,17, 7, 0, 89 
4301, 6, 1,17, 7, 0, 94 
4401, 6, 1,17, 7, 0, 95 
4501, 6, 1,17, 6, 0, 96 
4601, 6, 1,17, 7, 0, 106 
4701, 6, 1,17, 7, 0, 108 
4801, 6, 1,17, 7, 0, 103 
4901, 6, 1,17, 7, 0, 113 
5001, 6, 1,17, 7, 0, 113 
5101, 6, 1,17, 7, 0, 114 
5201, 6, 1,17, 7, 0, 117 
5301, 6, 1,17, 7, 0, 122 
5401, 6, 1,17, 6, 0, 121 
5501, 6, 1,17, 7, 0, 131 
5601, 6, 1,17, 7, 0, 125 
5701, 6, 1,17, 7, 0, 126 
5801, 6, 1,17, 7, 0, 124 
5901, 6, 1,17, 7, 0, 123 
6001, 6, 1,17, 7, 0, 74 
6101, 6, 1,17, 7, 0, 80 
6201, 6, 1,17, 7, 0, 89 
6301, 6, 1,17, 7, 0, 87 
6401, 6, 1,17, 7, 0, 97 
6501, 6, 1,17, 7, 0, 89 
6601, 6, 1,17, 7, 0, 96 
6701, 6, 1,17, 7, 0, 107 
6801, 6, 1,17, 7, 0, 104 
6901, 6, 1,17, 6, 0, 103 
7001, 6, 1,17, 7, 0, 100 
7101, 6, 1,17, 7, 0, 97 
7201, 6, 1,17, 7, 0, 102 
7301, 6, 1,17, 7, 0, 104 
7401, 6, 1,17, 7, 0, 99 
7501, 6, 1,17, 7, 0, 98 
7601, 6, 1,17, 7, 0, 105 
7701, 6, 1,17, 7, 0, 115 
7801, 6, 1,17, 7, 0, 118 
7901, 6, 1,17, 7, 0, 125 
8001, 6, 1,17, 7, 0, 66 
8101, 6, 1,17, 7, 0, 87 
8201, 6, 1,17, 7, 0, 101 
8301, 6, 1,17, 7, 0, 109 
8401, 6, 1,17, 7, 0, 116 
8501, 6, 1,17, 7, 0, 121 
8601, 6, 1,17, 6, 0, 114 
8701, 6, 1,17, 7, 0, 124 
8801, 6, 1,17, 7, 0, 124 
8901, 6, 1,17, 7, 0, 124 
9001, 6, 1,17, 7, 0, 122 
9101, 6, 1,17, 7, 0, 120 
9201, 6, 1,17, 7, 0, 120 
9301, 6, 1,17, 7, 0, 116 
9401, 6, 1,17, 7, 0, 116 
9501, 6, 1,17, 7, 0, 121 
9601, 6, 1,17, 7, 0, 124 
9701, 6, 1,17, 7, 0, 119 
9801, 6, 1,17, 7, 0, 128 
9901, 6, 1,17, 3, 0, 60 
10001, 6, 1,17, 7, 0, 70 
10101, 6, 1,17, 7, 0, 83 
10201, 6, 1,17, 7, 0, 91 
10301, 6, 1,17, 7, 0, 94 
10401, 6, 1,17, 7, 0, 91 
10501, 6, 1,17, 7, 0, 97 
10601, 6, 1,17, 7, 0, 97 
10701, 6, 1,17, 7, 0, 107 
10801, 6, 1,17, 7, 0, 114 
10901, 6, 1,17, 7, 0, 109 
11001, 6, 1,17, 7, 0, 104 
11101, 6, 1,17, 7, 0, 104 
11201, 6, 1,17, 7, 0, 108 
11301, 6, 1,17, 7, 0, 125 
11401, 6, 1,17, 6, 0, 120 
11501, 6, 1,17, 7, 0, 124 
11601, 6, 1,17, 7, 0, 125 
11701, 6, 1,17, 6, 0, 128 
11801, 6, 1,17, 7, 0, 128 
11901, 6, 1,17, 7, 0, 67 
12001, 6, 1,17, 7, 0, 81 
12101, 6, 1,17, 6, 0, 89 
12201, 6, 1,17, 7, 0, 93 
12301, 6, 1,17, 7, 0, 96 
12401, 6, 1,17, 7, 0, 101 
12501, 6, 1,17, 7, 0, 99 
12601, 6, 1,17, 7, 0, 100 
12701, 6, 1,17, 7, 0, 104 
12801, 6, 1,17, 7, 0, 111 
12901, 6, 1,17, 5, 0, 113 
13001, 6, 1,17, 7, 0, 110 
13101, 6, 1,17, 7, 0, 110 
13201, 6, 1,17, 7, 0, 117 
13301, 6, 1,17, 7, 0, 125 
13401, 6, 1,17, 7, 0, 120 
13501, 6, 1,17, 7, 0, 116 
13601, 6, 1,17, 7, 0, 120 
13701, 6, 1,17, 7, 0, 117 
13801, 6, 1,17, 7, 0, 115 
13901, 6, 1,17, 7, 0, 61 
14001, 6, 1,17, 7, 0, 67 
14101, 6, 1,17, 7, 0, 76 
14201, 6, 1,17, 7, 0, 87 
14301, 6, 1,17, 7, 0, 93 
14401, 6, 1,17, 7, 0, 111 
14501, 6, 1,17, 7, 0, 113 
14601, 6, 1,17, 7, 0, 114 
14701, 6, 1,17, 7, 0, 113 
14801, 6, 1,17, 7, 0, 113 
14901, 6, 1,17, 7, 0, 113 
15001, 6, 1,17, 7, 0, 117 
15101, 6, 1,17, 7, 0, 119 
15201, 6, 1,17, 7, 0, 114 
15301, 6, 1,17, 7, 0, 117 
15401, 6, 1,17, 7, 0, 117 
15501, 6, 1,17, 7, 0, 118 
15601, 6, 1,17, 6, 0, 121 
15701, 6, 1,17, 7, 0, 123 
15801, 6, 1,17, 7, 0, 121 
15901, 6, 1,17, 7, 0, 69 
16001, 6, 1,17, 7, 0, 82 
16101, 6, 1,17, 7, 0, 88 
16201, 6, 1,17, 7, 0, 101 
16301, 6, 1,17, 7, 0, 102 
16401, 6, 1,17, 7, 0, 107 
16501, 6, 1,17, 7, 0, 111 
16601, 6, 1,17, 7, 0, 113 
16701, 6, 1,17, 7, 0, 111 
16801, 6, 1,17, 7, 0, 107 
16901, 6, 1,17, 7, 0, 101 
17001, 6, 1,17, 7, 0, 107 
17101, 6, 1,17, 7, 0, 110 
17201, 6, 1,17, 7, 0, 115 
17301, 6, 1,17, 6, 0, 113 
17401, 6, 1,17, 7, 0, 111 
17501, 6, 1,17, 7, 0, 120 
17601, 6, 1,17, 7, 0, 123 
17701, 6, 1,17, 6, 0, 126 
17801, 6, 1,17, 7, 0, 126 
17901, 6, 1,17, 7, 0, 78 
18001, 6, 1,17, 7, 0, 90 
18101, 6, 1,17, 7, 0, 91 
18201, 6, 1,17, 7, 0, 98 
18301, 6, 1,17, 7, 0, 105 
18401, 6, 1,17, 7, 0, 113 
18501, 6, 1,17, 7, 0, 111 
18601, 6, 1,17, 7, 0, 117 
18701, 6, 1,17, 7, 0, 121 
18801, 6, 1,17, 7, 0, 114 
18901, 6, 1,17, 7, 0, 122 
19001, 6, 1,17, 7, 0, 124 
19101, 6, 1,17, 6, 0, 114 
19201, 6, 1,17, 7, 0, 114 
19301, 6, 1,17, 7, 0, 120 
19401, 6, 1,17, 7, 0, 116 
19501, 6, 1,17, 7, 0, 114 
19601, 6, 1,17, 7, 0, 120 
19701, 6, 1,17, 7, 0, 118 
19801, 6, 1,17, 3, 0, 64 
19901, 6, 1,17, 7, 0, 81 
20001, 6, 1,17, 7, 0, 97 
20101, 6, 1,17, 7, 0, 100 
20201, 6, 1,17, 7, 0, 105 
20301, 6, 1,17, 6, 0, 112 
20401, 6, 1,17, 7, 0, 114 
20501, 6, 1,17, 7, 0, 117 
20601, 6, 1,17, 7, 0, 118 
20701, 6, 1,17, 7, 0, 119 
20801, 6, 1,17, 7, 0, 128 
20901, 6, 1,17, 7, 0, 134 
21001, 6, 1,17, 7, 0, 137 
21101, 6, 1,17, 7, 0, 135 
21201, 6, 1,17, 7, 0, 131 
21301, 6, 1,17, 7, 0, 129 
21401, 6, 1,17, 6, 0, 131 
21501, 6, 1,17, 7, 0, 129 
21601, 6, 1,17, 7, 0, 128 
21701, 6, 1,17, 7, 0, 129 
21801, 6, 1,17, 7, 0, 62 
21901, 6, 1,17, 6, 0, 76 
22001, 6, 1,17, 7, 0, 84 
22101, 6, 1,17, 7, 0, 94 
22201, 6, 1,17, 7, 0, 92 
22301, 6, 1,17, 7, 0, 105 
22401, 6, 1,17, 7, 0, 111 
22501, 6, 1,17, 7, 0, 110 
22601, 6, 1,17, 6, 0, 117 
22701, 6, 1,17, 7, 0, 120 
22801, 6, 1,17, 7, 0, 114 
22901, 6, 1,17, 7, 0, 112 
23001, 6, 1,17, 7, 0, 126 
23101, 6, 1,17, 6, 0, 123 
23201, 6, 1,17, 7, 0, 117 
23301, 6, 1,17, 7, 0, 121 
23401, 6, 1,17, 7, 0, 119 
23501, 6, 1,17, 7, 0, 115 
23601, 6, 1,17, 7, 0, 121 
23701, 6, 1,17, 7, 0, 123 
23801, 6, 1,17, 7, 0, 63 
23901, 6, 1,17, 7, 0, 72 
24001, 6, 1,17, 6, 0, 73 
24101, 6, 1,17, 7, 0, 93 
24201, 6, 1,17, 7, 0, 102 
24301, 6, 1,17, 7, 0, 104 
24401, 6, 1,17, 7, 0, 100 
24501, 6, 1,17, 7, 0, 101 
24601, 6, 1,17, 7, 0, 109 
24701, 6, 1,17, 7, 0, 112 
24801, 6, 1,17, 6, 0, 106 
24901, 6, 1,17, 7, 0, 107 
25001, 6, 1,17, 7, 0, 112 
25101, 6, 1,17, 7, 0, 112 
25201, 6, 1,17, 7, 0, 115 
25301, 6, 1,17, 6, 0, 118 
25401, 6, 1,17, 7, 0, 125 
25501, 6, 1,17, 7, 0, 129 
25601, 6, 1,17, 7, 0, 124 
25701, 6, 1,17, 7, 0, 128 
25801, 6, 1,17, 7, 0, 72 
25901, 6, 1,17, 7, 0, 95 
26001, 6, 1,17, 7, 0, 100 
26101, 6, 1,17, 7, 0, 107 
26201, 6, 1,17, 7, 0, 104 
26301, 6, 1,17, 7, 0, 114 
26401, 6, 1,17, 7, 0, 115 
26501, 6, 1,17, 7, 0, 111 
26601, 6, 1,17, 7, 0, 122 
26701, 6, 1,17, 7, 0, 127 
26801, 6, 1,17, 7, 0, 127 
26901, 6, 1,17, 7, 0, 130 
27001, 6, 1,17, 7, 0, 132 
27101, 6, 1,17, 7, 0, 131 
27201, 6, 1,17, 7, 0, 134 
27301, 6, 1,17, 7, 0, 139 
27401, 6, 1,17, 7, 0, 133 
27501, 6, 1,17, 7, 0, 130 
27601, 6, 1,17, 7, 0, 137 
27701, 6, 1,17, 7, 0, 137 
27801, 6, 1,17, 6, 1, 76 
27901, 6, 1,17, 7, 0, 83 
28001, 6, 1,17, 7, 0, 90 
28101, 6, 1,17, 7, 0, 101 
28201, 6, 1,17, 7, 0, 106 
28301, 6, 1,17, 7, 0, 109 
28401, 6, 1,17, 7, 0, 100 
28501, 6, 1,17, 7, 0, 90 
28601, 6, 1,17, 7, 0, 95 
28701, 6, 1,17, 7, 0, 95 
28801, 6, 1,17, 7, 0, 84 
28901, 6, 1,17, 7, 0, 90 
29001, 6, 1,17, 7, 0, 87 
29101, 6, 1,17, 7, 0, 93 
29201, 6, 1,17, 7, 0, 87 
29301, 6, 1,17, 7, 0, 97 
29401, 6, 1,17, 7, 0, 99 
29501, 6, 1,17, 6, 0, 96 
29601, 6, 1,17, 7, 0, 96 
29701, 6, 1,17, 3, 0, 43 
29801, 6, 1,17, 7, 0, 55 
29901, 6, 1,17, 7, 0, 70 
1, 0, 1,18, 4, 0, 30 
101, 0, 1,18, 5, 0, 39 
201, 0, 1,18, 5, 0, 43 
301, 0, 1,18, 5, 0, 52 
401, 0, 1,18, 5, 0, 50 
501, 0, 1,18, 4, 1, 56 
601, 0, 1,18, 4, 1, 56 
701, 0, 1,18, 3, 1, 56 
801, 0, 1,18, 3, 1, 51 
901, 0, 1,18, 2, 4, 59 
1001, 0, 1,18, 2, 3, 63 
